source,target,maxspeed,osmid,length,name,oneway
410770703,497870374,"['70', '50']","[597084098, 597084099, 223287717]",817.828,Avenida da Associação Empresarial de Portugal,True
444030224,444030247,0,37856971,69.791,NONE,False
444030224,444030227,0,161124190,147.14100000000002,Rua Diamantina,False
444030224,444030221,0,161124190,125.674,Rua Diamantina,False
444030227,444030240,0,161124190,23.92,Rua Diamantina,False
444030227,444030234,0,37856968,82.867,Travessa Diamantina,False
444030227,444030224,0,161124190,147.14100000000002,Rua Diamantina,False
1274830100,2214936721,0,211482370,46.602,Largo do Actor Dias,False
444030230,444030231,0,161124190,27.507,Rua Diamantina,False
444030230,789686042,0,37856970,101.761,Rua Particular Diamantina,False
444030230,444030240,0,161124190,161.839,Rua Diamantina,False
445439255,445439258,0,35105021,47.469,Rua do Guadiana,False
445439255,420777494,0,35105021,69.591,Rua do Guadiana,False
445439255,445439343,0,37141985,49.626,Rua do Corgo,False
2073943320,445439340,0,37937530,46.882,Rua do Tâmega,False
2073943320,411504999,0,37937530,23.391,Rua do Tâmega,False
2073943320,2073943322,0,197100020,47.09,Rua do Tua,False
2073943321,445439290,0,37937532,23.448,Rua do Águeda,False
2073943321,445439344,0,37937532,45.359,Rua do Águeda,False
2073943321,2073943322,0,197100020,66.772,Rua do Tua,False
445439258,445439255,0,35105021,47.469,Rua do Guadiana,False
445439258,445439340,0,37937530,47.162,Rua do Tâmega,False
445439258,1223751575,0,35105021,66.185,Rua do Guadiana,False
2073943322,432578813,0,37141985,23.966,Rua do Corgo,False
2073943322,445439343,0,37141985,45.298,Rua do Corgo,False
2073943322,2073943320,0,197100020,47.09,Rua do Tua,False
2073943322,2073943321,0,197100020,66.772,Rua do Tua,False
444030234,444030227,0,37856968,82.86699999999999,Travessa Diamantina,False
444030234,789711113,0,64001964,24.52,Travessa Diamantina,True
444030231,444030230,0,161124190,27.507,Rua Diamantina,False
444030231,1731170868,0,161124190,28.391,Rua Diamantina,False
444030231,1731170856,0,461925693,101.059,Travessa Nova de Currais,False
444030240,444030227,0,161124190,23.92,Rua Diamantina,False
444030240,3570149423,0,37856969,103.095,Rua João Corregedor da Fonseca,False
444030240,444030230,0,161124190,161.839,Rua Diamantina,False
2618547495,1223806738,0,256249047,13.437,Rua do Abade de Faria,False
2618547495,2618547499,0,256249048,18.107,Rua do Abade de Faria,True
444030247,444030224,0,37856971,69.791,NONE,False
444030247,444030255,0,441677227,495.06899999999996,Rua do Doutor Lopo de Carvalho,False
444030247,789711113,0,441677227,182.866,Rua do Doutor Lopo de Carvalho,False
445439274,445439334,0,37937529,47.485,Rua do Tejo,False
445439274,411835470,0,35997812,67.307,Rua do Mondego,False
445439274,420777495,0,35997812,49.483999999999995,Rua do Mondego,False
2618547499,478089195,0,256165014,110.20399999999998,Rua do Abade de Faria,True
444030255,447881534,0,38083514,40.429,Rua do Porto Feliz,True
444030255,444030247,0,441677227,495.069,Rua do Doutor Lopo de Carvalho,False
4685339955,4526689718,0,100862790,36.9,NONE,True
4685339955,1165604053,0,100862811,80.787,Rua Doutor Pedro Augusto Ferreira,False
4297940276,698593230,0,430528870,32.792,NONE,False
445439284,432578810,0,35078501,67.005,Rua do Doutor Manuel Laranjeira,False
445439284,4573598492,0,37937534,22.909,Rua do Sado,False
445439284,411835470,0,35078501,47.574,Rua do Doutor Manuel Laranjeira,False
2618547510,2618547495,0,256165013,17.57,NONE,True
2618547510,2618547499,0,256277806,15.608999999999998,Rua do Abade de Baçal,True
1548066105,1548066281,0,447242489,32.169999999999995,Rua da Palheta,False
1548066105,4444137438,0,447242490,102.47200000000001,Travessa da Levada,False
1548066105,4444137430,0,447242490,96.898,Travessa da Levada,False
445439290,411504977,0,35078501,44.38,Rua do Doutor Manuel Laranjeira,False
445439290,432578813,0,35078501,67.602,Rua do Doutor Manuel Laranjeira,False
445439290,2073943321,0,37937532,23.448,Rua do Águeda,False
3457211714,137868887,0,"[349620091, 643548702, 216891255]",91.81899999999999,"['Largo dos Lóios', 'Rua Trindade Coelho']",True
3457211714,138225444,0,643548704,52.246,Largo dos Lóios,True
445439300,445041881,0,211339122,248.904,Estrada Interior da Circunvalação,True
2354879816,1646204088,50,40869529,149.142,Rua do Jornal de Notícias,False
2354879816,497922579,50,40869529,38.144,Rua do Jornal de Notícias,False
2354879816,1837851076,0,226731899,26.885,NONE,False
2204179799,2204179952,0,210336698,118.828,Rua do Cativo,True
2204179799,4027068570,0,"[400077009, 210336697]",165.22899999999998,"['Rua de Cimo de Vila', 'Travessa de Cimo de Vila']",True
497311073,497301858,0,40868760,82.22399999999999,Rua de António Aroso,False
497311073,497301822,0,40868760,219.26800000000003,Rua de António Aroso,False
497311073,1105954942,0,40869444,59.870999999999995,Rua de António Aroso,False
445439334,1223751730,0,37937529,19.751,Rua do Tejo,False
445439334,445439274,0,37937529,47.485,Rua do Tejo,False
445439334,4573598492,0,37937534,46.005,Rua do Sado,False
445439337,445439340,0,37937529,47.199,Rua do Tejo,False
445439337,1223751697,0,37937529,17.426,Rua do Tejo,False
445439337,4573598491,0,106334860,46.423,Rua do Vouga,False
445439340,445439337,0,37937529,47.199,Rua do Tejo,False
445439340,445439258,0,37937530,47.162,Rua do Tâmega,False
445439340,2073943320,0,37937530,46.882,Rua do Tâmega,False
445439343,2073943322,0,37141985,45.298,Rua do Corgo,False
445439343,445439255,0,37141985,49.626,Rua do Corgo,False
445439343,445439344,0,37937531,66.301,Rua do Côa,False
445439344,445439343,0,37937531,66.301,Rua do Côa,False
445439344,2073943321,0,37937532,45.359,Rua do Águeda,False
445439344,4590506319,0,"[37937532, 463835631]",35.714999999999996,Rua do Águeda,False
2053578106,1103427051,0,42743772,121.44300000000001,Rua das Eirinhas,False
1216830850,413301102,0,"[35260651, 161124219]",64.264,Rua das Linhas de Torres,True
1216830850,404072500,0,496736161,80.656,Nó do Mercado Abastecedor,True
497311112,497317073,0,734260445,40.878,Rua de António Aroso,False
497311112,497301858,0,734260445,166.867,Rua de António Aroso,False
1216830874,413275483,0,34712768,89.862,NONE,True
1548082590,1548083246,0,141435227,103.066,Alameda de Cartes,True
7057137062,5865201854,0,453761207,39.114,Rua de São Brás,False
7057137062,126617430,0,453761207,80.24700000000001,Rua de São Brás,False
7057137062,5865201857,0,755512798,46.815,NONE,True
5306916277,5306916283,0,141434618,34.359,Rua do Doutor José Marques,False
5306916277,1548076021,0,141434618,73.32300000000001,Rua do Doutor José Marques,False
5306916277,1548075153,0,549392143,74.45499999999998,Rua do Doutor José Marques,False
497311160,497310618,0,40869466,54.503,Rua de Roriz,True
1675107770,480482966,0,12301715,25.171,Rua do Passeio Alegre,False
1675107770,6173654637,0,13275751,31.319,Rua do Passeio Alegre,False
1675107770,6173654633,0,217313251,28.939,Rua de Dom Luis Filipe,False
5306916283,1548075642,0,141434618,15.33,Rua do Doutor José Marques,False
5306916283,5306916277,0,141434618,34.359,Rua do Doutor José Marques,False
5306916283,5306916285,0,549392144,22.962,NONE,False
5306916285,5306916283,0,549392144,22.962,NONE,False
3534380508,1416622189,0,30405557,54.922,Rua do Bom Sucesso,True
3534380508,3534380514,0,346993987,80.627,NONE,False
497311197,497310577,0,40869466,74.65,Rua de Roriz,True
497311197,497320546,0,309137442,189.86,Rua da Vilarinha,True
25632226,25632228,0,8367058,175.867,Rua do Breiner,True
25632226,25632227,0,595164143,108.316,Rua do Rosário,True
25632227,25632231,0,726827145,192.002,Rua da Maternidade,True
25632227,25632361,0,8367073,113.20699999999998,Rua da Boa Hora,False
25632228,25632229,0,128823189,95.325,Rua Adolfo Casais Monteiro,True
25632228,1422563112,0,128823187,74.55,Largo da Maternidade de Júlio Dinis,True
25632229,25632230,0,59525257,174.403,Rua de Miguel Bombarda,True
25632229,25632362,0,128823189,178.873,Rua Adolfo Casais Monteiro,True
25632230,2413467921,0,"[30912936, 59525257, 233006425]",394.733,"['Travessa do Carregal', 'Rua Diogo Brandão', 'Rua de Miguel Bombarda']",True
25632230,25632226,0,595164143,120.621,Rua do Rosário,True
25632231,25632228,0,128823187,51.204,Largo da Maternidade de Júlio Dinis,True
3534380514,3534380508,0,346993987,80.62700000000001,NONE,False
1548066281,1548066866,0,141435186,63.726000000000006,Travessa da Palheta,False
1548066281,1548066440,0,447242489,64.42,Rua da Palheta,False
1548066281,1548066105,0,447242489,32.17,Rua da Palheta,False
4585945400,4585945397,0,463314952,22.435,Avenida Flor da Rosa,False
4585945400,4585945393,0,463314952,28.945,Avenida Flor da Rosa,False
4585945400,4585945399,0,463314956,6.957,Avenida Flor da Rosa,False
1398332909,1398332921,40,126031424,589.7289999999999,Rua Engenheiro Ferreira Dias,True
1398332909,1398246204,0,"[232671696, 126031416, 126031415]",196.78,Rua Conde de Castro,False
138239471,2202026023,50,14334037,40.385,Rua de São Victor,True
138239471,2300816490,0,221013310,8.6,Rua de São Dionísio,False
2204179952,2204210316,0,484592256,9.735,Rua do Cativo,True
1398332921,3166553930,0,448858680,76.411,Avenida Fontes Pereira de Melo,False
1398332921,429378628,0,190130397,244.632,Avenida Fontes Pereira de Melo,False
497311253,497310608,0,40869497,63.291,Rua de Bitarães,True
497311253,1105954942,0,453851437,24.784,Rua de Paço de Sousa,False
497311253,429542198,0,453851437,96.94,Rua de Paço de Sousa,False
25632278,25632279,0,59525260,29.393,Rua de Cedofeita,True
25632278,25632292,0,8367070,374.00399999999996,Rua dos Bragas,False
25632279,25632226,0,"[8367058, 59525260]",382.135,"['Rua do Breiner', 'Rua de Cedofeita']",True
25632284,25632285,0,8367069,480.516,Rua Álvares Cabral,True
25632284,5284385982,30,8367072,23.911,Rua de Cedofeita,True
25632285,25632293,0,734630278,48.62899999999999,Praça da República,True
497311263,497311270,0,40869500,64.334,Rua de Sande,True
497311263,497311160,0,40869497,105.55100000000002,Rua de Bitarães,True
25632292,25632278,0,8367070,374.00399999999996,Rua dos Bragas,False
25632292,25632293,0,128825641,104.101,Rua dos Mártires da Liberdade,True
25632293,1110698273,0,8367068,106.62299999999999,Praça da República,True
25632293,25620653,0,"[643196090, 498298756]",110.23599999999999,Praça da República,True
497311270,497310787,0,453851436,32.084,Rua da Vilarinha,True
497311278,497311112,0,40869466,55.02,Rua de Roriz,True
6380904026,4455231267,0,"[448515219, 681384639]",67.014,NONE,False
1780112988,314028345,0,40859299,19.709,Rua de Garcia da Orta,False
1780112988,314047991,0,209444521,99.66900000000001,Avenida do Marechal Gomes da Costa,True
1548082783,1548082859,0,141434654,16.847,Travessa de Maceda,False
1548082783,1548083325,0,441811522,120.657,Travessa do Pinheiro Grande,False
1548082783,1548082347,0,547702475,33.314,Travessa de Maceda,False
25632361,25632227,0,8367073,113.207,Rua da Boa Hora,False
25632361,4612022469,0,34683151,249.70100000000002,Rua de Aníbal Cunha,False
25632361,25632279,0,252518836,240.94299999999998,Rua da Torrinha,True
25632362,128677717,50,156211618,135.533,Rua de Dom Manuel II,False
25632362,1874214575,50,434860177,69.72800000000001,Rua de Dom Manuel II,False
25632363,2250794621,0,156211619,26.394,Rua de Clemente Meneres,True
25632363,1684865542,0,156211620,26.459,Rua de Dom Manuel II,True
25632367,25620518,0,35203817,86.20800000000001,Rua das Oliveiras,True
25632368,25632367,0,35203817,85.186,Rua das Oliveiras,True
25632368,1684844512,0,"[374346169, 128825637]",133.518,Praça de Carlos Alberto,True
429661809,3139458274,50,308678909,138.451,Rua do Lidador,False
429661809,1837851104,0,448860914,88.16599999999998,Rua de Martim Moniz,False
429661809,429544555,0,448860914,156.14200000000002,Rua de Martim Moniz,False
429661809,2165720771,50,448860915,162.79500000000002,Rua do Lidador,False
25632371,25632363,0,28193886,23.189999999999998,Rua de Clemente Meneres,True
25632372,475052386,0,30405423,100.89,Rua da Torrinha,True
25632372,1417603317,0,8367074,47.674,Rua do Padre Cruz,True
25632375,5284368076,0,434872541,158.534,Rua de João das Regras,True
25632375,1209790928,0,34772371,53.213,Rua de Camões,False
25632375,7056419949,0,434872539,106.37700000000001,Rua de Camões,False
25632376,2893310955,0,14326572,154.188,Rua Heróis e Mártires de Angola,True
474799742,4526688740,0,39608973,8.907,Rua Luís de Aguiar,True
474799742,474800738,0,448809958,50.116,Rua Luís de Aguiar,False
6380904068,497870717,0,40900909,47.683,Rua do Doutor Alberto de Macedo,False
6380904068,497870801,0,40900909,23.546,Rua do Doutor Alberto de Macedo,False
6380904068,497870815,0,"[681384650, 51230333]",93.40100000000002,Rua de Gaspar Coelho,False
1548066440,1548066281,0,447242489,64.42,Rua da Palheta,False
1548066440,5239695580,0,447242493,105.38499999999999,Rua do Bacelo,False
1548066440,1548066752,0,545282697,24.653,Largo de São Pedro,False
1548066440,1548066651,0,545282697,31.454,Largo de São Pedro,False
25632398,2204099938,50,434878401,98.92,Rua de Sá da Bandeira,False
25632398,2204100015,50,738994729,142.525,Rua de Sá da Bandeira,True
25632399,6405838291,0,207724055,80.635,Rua do Bolhão,False
25632399,25632398,0,38336643,58.194,Rua da Firmeza,True
25632400,25632401,0,206720845,101.355,Rua de Fernandes Tomás,True
25632400,6405838291,0,683853048,21.785,Rua do Bolhão,True
25632401,25632402,0,8367104,56.049,Rua do Bonjardim,True
25632401,25632419,0,206720845,106.782,Rua de Fernandes Tomás,True
25632402,1278184346,0,8367104,114.707,Rua do Bonjardim,True
25632402,2242805402,0,227982906,85.708,Rua do Estêvão,True
478863000,478632189,0,39888049,89.812,Alameda de Basilo Teles,False
478863000,478903418,0,452076637,33.763,Rua da Boa Viagem,False
478863000,478632387,0,332479847,33.242000000000004,Alameda de Basilo Teles,False
478863000,111467270,0,452076637,26.513,Rua da Boa Viagem,False
25632411,25632398,0,8367114,209.843,Rua da Firmeza,True
25632411,25632412,0,252526951,172.68900000000002,Rua da Alegria,True
25632412,2829209747,0,14328446,113.065,Rua de Fernandes Tomás,True
25632412,129553875,0,252526951,196.173,Rua da Alegria,True
474701471,474701473,0,39598863,144.519,Rua António Enes,True
474701471,1216466414,0,39598880,213.018,Rua Honório Barreto,True
474701473,474728398,50,448195881,94.27,Rua de Serpa Pinto,False
474701473,474728395,50,448195881,46.963,Rua de Serpa Pinto,False
25632419,452682265,0,"[743684113, 38336628]",103.19699999999999,Rua da Trindade,True
504782500,428670445,0,36869474,19.616,Rua da Via Sacra,False
504782500,428670442,0,36869474,72.654,Rua da Via Sacra,False
504782500,504782514,0,41284280,152.785,Travessa da Ferreira,False
25632422,3130312338,50,227888631,14.884,Rua Guilherme da Costa Carvalho,True
25632422,2242805402,0,60175590,163.229,Rua Doutor António Luís Gomes,True
25632423,25632426,0,252527740,252.475,Rua Dom João IV,True
25632423,25632424,0,252526952,122.133,Rua da Firmeza,True
25632424,25632411,0,252526952,47.20700000000001,Rua da Firmeza,True
25632424,25632433,0,274467054,199.791,Rua Doutor Alves da Veiga,True
25632425,25632411,0,252526950,266.74699999999996,Rua da Alegria,True
25632426,411909880,0,252527740,140.409,Rua Dom João IV,True
25632426,25632425,0,350915445,93.67,Rua do Moreira,True
25632427,1043000761,0,14334429,141.555,Rua de Anselmo Braamcamp,True
25632427,25632426,0,350915445,135.969,Rua do Moreira,True
25632427,25632428,0,350915448,249.616,Rua de Anselmo Braamcamp,True
25632428,25632423,0,252526955,91.567,Rua da Firmeza,True
25632429,25632428,0,252526955,84.382,Rua da Firmeza,True
25632429,126647309,0,350915450,65.407,Rua de Santos Pousada,True
1548082859,1548082004,0,"[461932806, 141434575]",96.65799999999999,"['Largo da Maceda', 'Rua da Maceda']",False
1548082859,1548082783,0,141434654,16.846999999999998,Travessa de Maceda,False
1548082859,128655629,0,141434654,56.48899999999999,Travessa de Maceda,False
25632432,25632423,0,8367160,225.829,Rua Dom João IV,True
25632432,25632433,0,14328446,94.25200000000001,Rua de Fernandes Tomás,True
25632433,25632412,0,14328446,81.548,Rua de Fernandes Tomás,True
504782514,2084093830,0,198248910,82.336,NONE,False
504782514,2084093827,0,198248910,62.503,NONE,False
504782514,504782500,0,41284280,152.785,Travessa da Ferreira,False
25632438,25632432,0,14328446,15.27,Rua de Fernandes Tomás,True
2383470264,2247375546,0,8367089,64.69200000000001,Rua de Carlos Alberto,False
2383470264,2383414313,0,229802211,35.177,Rua de Carlos Alberto,True
25632446,25632447,0,252526954,131.806,Rua de Santa Catarina,False
25632446,1887601134,0,38336634,64.721,Rua de Gonçalo Cristóvão,True
25632447,25632446,0,252526954,131.806,Rua de Santa Catarina,False
25632447,501225889,0,34597437,203.631,Rua de Santa Catarina,False
1548082880,1097379607,0,161124076,19.946,Rua do Doutor José António Marques,True
1548082880,1731168293,0,441811509,10.274,Rua do Doutor José António Marques,False
25632449,25632447,0,8367154,144.43500000000003,Rua da Escola Normal,True
25632449,25632425,0,252526950,151.517,Rua da Alegria,True
25632450,25632454,0,8367153,184.452,Rua das Carvalheiras,True
25632450,25632447,0,35111843,78.804,Travessa da Fontinha,True
138239684,138240032,0,14334086,140.123,Rua do Duque de Palmela,True
138239684,138240033,0,261980633,70.617,Rua Joaquim António de Aguiar,True
25632454,4685392590,0,304688481,13.937000000000001,NONE,True
25632454,129550851,0,738996910,142.767,Rua de Gonçalo Cristóvão,True
25632463,4077112088,0,8367118,45.8,Rua da Alegria,True
25632463,138197779,0,453762039,186.738,Rua da Alegria,False
4478164687,789686042,0,450918013,47.601,Rua do Melro,False
25632466,25632427,0,34614186,91.234,Rua do Moreira,True
25632466,2053571406,0,14334358,208.82500000000002,Rua Cardeal Dom Américo,True
25632466,2053571360,0,350915450,179.476,Rua de Santos Pousada,True
5348318944,1264279385,0,135411469,430.80899999999997,Avenida da Boavista,True
5348318944,4581699523,0,462835702,18.266,Avenida da Boavista,False
126410483,126394574,0,13704086,15.785,NONE,True
126410483,3584513100,0,352693493,270.49300000000005,Rua Brigadeiro Nunes da Ponte,False
3570147062,3570147084,0,351255886,96.844,Rua Nascente da Quinta do Almor,False
3570147062,3570147068,0,677089557,17.953,NONE,False
3570147062,3570147078,0,351255886,106.727,Rua Nascente da Quinta do Almor,False
3570147068,3570147073,0,351255891,62.455,Rua Poente da Quinta do Almor,False
3570147068,3570147062,0,677089557,17.953,NONE,False
3570147068,3570147074,0,351255891,73.45599999999999,Rua Poente da Quinta do Almor,False
3570147073,3570147074,0,351255862,18.004,NONE,False
3570147073,3570147068,0,351255891,62.455,Rua Poente da Quinta do Almor,False
3570147073,3570147088,0,351255891,33.407,Rua Poente da Quinta do Almor,False
3570147074,3570147073,0,351255862,18.004,NONE,False
3570147074,343634452,0,351255891,39.79,Rua Poente da Quinta do Almor,False
3570147074,3570147068,0,351255891,73.456,Rua Poente da Quinta do Almor,False
3570147078,3570147084,0,677089563,18.284,Rua das Coelhas,False
3570147078,3570147062,0,351255886,106.72699999999999,Rua Nascente da Quinta do Almor,False
3570147078,6340099259,0,677089563,30.786,Rua das Coelhas,False
3570147079,1329457303,0,118148684,25.555,Praçeta de Irene Castro,False
3570147079,3570147079,0,118148684,81.83599999999998,Praçeta de Irene Castro,False
3570147079,3570147079,0,118148684,81.836,Praçeta de Irene Castro,False
25632521,25632466,0,350915450,139.12,Rua de Santos Pousada,True
3570147084,3570147062,0,351255886,96.844,Rua Nascente da Quinta do Almor,False
3570147084,3570147088,0,677089563,17.423,Rua das Coelhas,False
3570147084,3570147078,0,677089563,18.284,Rua das Coelhas,False
1264279310,1264279500,0,110801271,25.569,Avenida da Boavista,True
3570147088,3570147073,0,351255891,33.407,Rua Poente da Quinta do Almor,False
3570147088,3570147084,0,677089563,17.423,Rua das Coelhas,False
3570147088,343634452,0,677089563,23.574,Rua das Coelhas,False
1264279315,4188196462,0,13712233,18.72,NONE,True
1264279315,1725588010,0,135411080,137.057,Avenida da Boavista,True
3570147092,1548087774,0,36355828,4.766,Rua do Giestal,False
3570147092,1548087902,0,36355828,30.23,Rua do Giestal,False
3570147092,343634452,0,351255904,137.909,Travessa de Contumil,False
1548082965,1097379607,0,95127168,19.206,Rua de Nossa Senhora do Calvário,True
1548082965,1548082880,0,161124046,17.584,Rua do Doutor José António Marques,True
1264279325,1264279405,0,110801271,31.35,Avenida da Boavista,True
1264279325,1218953234,0,36922144,29.168,Rua de São João de Brito,False
1264279327,126583944,0,13713991,27.361,Rua do Beato Inácio de Azevedo,True
1264279327,1264279310,0,110801271,68.502,Avenida da Boavista,True
1264279329,1725588141,0,135411468,87.12,Avenida da Boavista,True
1264279329,500010030,0,446878976,127.163,Rua do Doutor Alberto de Macedo,True
1264279331,497317073,0,110801278,91.355,Praceta do Professor Egas Moniz,False
1264279331,1264279415,0,453851438,184.24300000000002,Rua Gustavo de Sousa,False
1264279331,4687572340,0,483102855,88.76899999999999,Praceta do Professor Egas Moniz,False
1264279335,122523605,0,13274993,35.927,Avenida do Brasil,True
1537859369,1537859376,0,140357935,45.008,Rua Robert Smith,False
1537859369,1537859369,0,140357935,80.847,Rua Robert Smith,False
1537859369,1537859369,0,140357935,80.84700000000001,Rua Robert Smith,False
1537859369,4581734106,0,462839729,49.205000000000005,NONE,False
1264279340,428214875,0,36836044,21.17,Rua de Ciríaco Cardoso,True
1264279340,4581733948,0,110801277,32.55,Avenida da Boavista,True
1537859376,1537859369,0,140357935,45.008,Rua Robert Smith,False
1537859376,4257804092,0,426474367,40.998,NONE,False
1537859376,1537859379,0,140357935,42.599000000000004,Rua Robert Smith,False
1537859379,311889489,0,28394276,247.11599999999999,Rua de António Cardoso,True
1537859379,1537859376,0,140357935,42.599000000000004,Rua Robert Smith,False
1548082998,1548082229,0,13799638,125.36,Rua de São Roque da Lameira,True
1548082998,1548082366,0,"[607725481, 547702462]",101.132,Calçada da Maceda,False
2102009665,2060757057,0,37855525,126.188,Rua da Azenha,True
2102009665,4737169844,0,200205516,132.664,Rua Cidade de Vigo,False
1264279362,1842003056,0,224646233,136.192,Avenida da Boavista,True
1264279362,428214900,0,28394276,126.025,Rua de António Cardoso,True
2102009670,4737169829,0,200205516,18.453,Rua Cidade de Vigo,False
2102009670,4526607808,0,311394893,82.63400000000001,Rua das Berlengas,False
2102009670,3170300783,0,311394893,112.002,Rua das Berlengas,False
2102009670,4526607805,0,456394706,46.398,NONE,False
1264279369,497690772,0,36922145,416.59900000000005,Rua do Pinheiro Manso,True
1264279369,1264279406,0,135411468,244.22,Avenida da Boavista,True
478928715,3092548268,0,39896739,440.304,Via Panorâmica Edgar Cardoso,False
478928715,479225615,0,453824706,45.498,Rua da Arrábida,False
478928715,479225996,0,453824707,50.545,Rua do Alto da Arrábida,False
138223440,286969310,0,"[14333500, 374346173]",60.034000000000006,"['Rua Arquitecto Nicolau Nasoni', 'Rua dos Caldeireiros']",True
412753749,311888928,0,35203145,75.07600000000001,Rua da Fonte da Luz,True
1461657431,1461678986,0,132855252,143.82,Rua Professor Agostinho da Silva,True
1461657432,1471135970,0,132854916,68.884,Rua de Armando Laroze Rocha,True
1461657432,1461659283,0,132855005,131.408,Rua de Ângelo Frondoni,False
1143316313,297880608,0,26119992,335.681,Rua Dom Pedro V,False
1143316313,478632189,0,26119992,178.588,Rua Dom Pedro V,False
1143316313,1143318589,0,39895279,239.012,Rua Capitão Salgueiro Maia,True
1264279385,4581699524,0,453814134,17.074,Rua de Nevogilde,False
1264279385,4458159372,0,135411469,526.953,Avenida da Boavista,True
1264279385,1866946872,0,453814134,124.616,Rua de Nevogilde,False
1548066651,2837480710,0,461932818,93.788,Largo de São Pedro,False
1548066651,1548066440,0,545282697,31.454,Largo de São Pedro,False
1264279389,1264279493,0,135411469,41.257,Avenida da Boavista,True
1264279389,5286357304,0,40860748,107.576,Rua Doutor António Cupertino de Miranda,False
1264279391,111415446,0,224646233,93.47,Avenida da Boavista,True
1264279391,428214949,0,30912927,126.03800000000001,Rua António José Costa,False
1264279393,4581699525,0,28393998,15.934,Rua da Malaca,False
1264279393,5348318944,0,135411469,165.613,Avenida da Boavista,True
1264279393,311886688,0,28393998,108.223,Rua da Malaca,False
1264279401,4455231319,0,224645476,17.046,Avenida da Boavista,True
1264279401,495503994,0,40769512,100.954,Rua de Pedro Homem de Melo,True
1264279405,1264279369,0,110801271,79.69,Avenida da Boavista,True
1264279406,1725588117,0,160503813,19.06,NONE,True
1264279406,1264279329,0,135411468,51.237,Avenida da Boavista,True
1264279415,1264279427,0,224649279,17.105,Avenida da Boavista,True
1264279415,1264279331,0,453851438,184.243,Rua Gustavo de Sousa,False
1548083065,128655625,0,95127168,241.882,Rua de Nossa Senhora do Calvário,True
5297512321,128673223,0,13849088,52.163,Rua Arquitecto Marques da Silva,True
5297512321,5297512325,0,548351355,104.178,Largo do Cruzinho,False
1264279427,1264279489,0,224649279,91.303,Avenida da Boavista,True
1264279427,1264279489,0,40869938,110.69899999999998,Praceta do Professor Egas Moniz,False
5297512325,5297512321,0,548351355,104.178,Largo do Cruzinho,False
1264279436,1264279449,0,224645482,21.865,Avenida da Boavista,True
1264279436,1106228175,0,28590544,82.334,Avenida do Marechal Gomes da Costa,True
446308238,287458431,0,38001349,61.272000000000006,NONE,True
446308238,3139458282,0,"[643196107, 743539877]",97.01299999999999,Estrada Exterior da Circunvalação,True
1264279438,1264279478,0,110801277,25.363,Avenida da Boavista,True
1264279438,126542182,0,13712337,188.95800000000003,NONE,True
1264279440,495503510,0,224645482,286.112,Avenida da Boavista,True
1264279440,495503425,0,28593790,35.049,Rua de Tânger,True
1264279440,1725588163,0,224645473,21.131,Rua de Sagres,False
1264279440,1725588193,0,251257503,14.77,Avenida do Doutor Antunes Guimarães,False
1264279444,5627251097,0,327439257,32.83,Avenida da Boavista,True
1264279444,3149005232,0,176943863,93.352,Rua de O Primeiro de Janeiro,True
1264279447,1264279440,0,224645482,22.62,Avenida da Boavista,True
1264279447,1725588163,0,40769481,25.314,NONE,True
1264279449,1725588115,0,160503816,7.757,NONE,True
1264279449,1725588072,0,209436200,292.53,Avenida da Boavista,True
1264279459,4581693626,0,224649287,42.461,Avenida da Boavista,True
1264279459,4581693625,0,462834950,44.515,Avenida do Parque,True
1108123556,497991193,0,28394013,46.461,Rua de Gondarém,True
1108123556,311887303,0,40905682,91.436,Rua do Molhe,True
1264279461,1264279436,0,224645482,69.975,Avenida da Boavista,True
1264279461,1106228175,0,10505795,64.515,Avenida do Marechal Gomes da Costa,True
1108123561,1108123577,0,207719861,89.406,Rua do Padrão,True
1108123561,311886862,0,207719830,158.59799999999998,Rua de Gondarém,True
5306949549,5306949552,0,549396161,14.564,Rua do Doutor Deniz Jacinto,False
5306949549,1731170030,0,549396161,50.836,Rua do Doutor Deniz Jacinto,False
5306949549,5306949551,0,549396162,39.295,Rua do Doutor Deniz Jacinto,False
5306949551,5306949549,0,549396162,39.295,Rua do Doutor Deniz Jacinto,False
5306949552,5306949549,0,549396161,14.564,Rua do Doutor Deniz Jacinto,False
5306949553,1731170066,0,549396160,212.739,Rua Silva Ramos,False
1264279471,1264279415,0,224649279,51.19,Avenida da Boavista,True
1264279471,2066725906,0,40869937,100.029,Rua de Miguel Torga,False
1108123571,1108123590,0,28590704,90.153,Rua de Tomé de Sousa,False
1108123571,314046052,0,28590704,128.78,Rua de Tomé de Sousa,False
1108123571,314043975,0,207634498,61.643,Rua de Duarte Lopes,False
1108123571,497171025,0,207634498,63.981,Rua de Duarte Lopes,False
1264279478,1264279315,0,"[110801268, 110801277]",100.874,Avenida da Boavista,True
1108123577,497991108,50,28393992,129.558,Rua do Marechal Saldanha,False
1108123577,314075173,50,28393992,177.798,Rua do Marechal Saldanha,False
1108123577,314075202,0,207719861,91.895,Rua do Padrão,True
137961403,138238299,0,448195870,47.327,Rua Cidália Meireles,True
137961403,1788785577,0,14328357,121.27199999999999,Rua Santo Ildefonso,True
478863293,1143317012,0,39895285,22.81,Rua da Rainha Dona Estefânia,True
1548066752,1548066866,0,141435109,30.641999999999996,Largo de São Pedro,False
